tracking_id,source,campaign,influencer_id,user_id,brand,product,date,orders,revenue,clicks,cost_per_click
TRK_00688,organic,Monsoon_Immunity,,USER_30520,MuscleBlaze,Mass Gainer XXL,2025-03-27,0,0.0,0,0.0
TRK_00689,youtube_video,Summer_Fitness_2024,INF_024,USER_20005,MuscleBlaze,BCAA Pro,2025-07-05,1,3222.47,1,1.56
TRK_00690,organic,Women_Wellness,,USER_899,Gritzo,Immunity Booster,2025-06-21,0,0.0,0,0.0
TRK_00691,youtube_video,Protein_Awareness,INF_128,USER_1323,MuscleBlaze,Creatine Monohydrate,2025-06-27,0,0.0,3,0.0
TRK_00692,reel,Women_Wellness,INF_024,USER_48857,HKVitals,Multivitamin Women,2025-07-04,1,1904.12,4,1.51
TRK_00693,influencer_post,Women_Wellness,INF_090,USER_18902,MuscleBlaze,Mass Gainer XXL,2025-03-04,0,0.0,5,0.0
TRK_00694,influencer_post,Women_Wellness,INF_029,USER_42346,Gritzo,Immunity Booster,2025-04-28,0,0.0,8,0.0
TRK_00695,reel,Summer_Fitness_2024,INF_140,USER_46490,Gritzo,Height Plus Formula,2025-02-05,0,0.0,8,0.0
TRK_00696,youtube_video,Monsoon_Immunity,INF_029,USER_46921,Gritzo,Brain Development Supplement,2025-01-23,0,0.0,7,0.0
TRK_00697,youtube_video,Women_Wellness,INF_054,USER_7876,MuscleBlaze,Mass Gainer XXL,2025-01-22,0,0.0,3,0.0
TRK_00698,story,Women_Wellness,INF_141,USER_19204,HKVitals,Multivitamin Women,2025-04-28,0,0.0,3,0.0
TRK_00699,youtube_video,Women_Wellness,INF_034,USER_23696,HKVitals,Calcium Magnesium Zinc,2025-03-09,0,0.0,3,0.0
TRK_00700,reel,Women_Wellness,INF_140,USER_16511,HKVitals,Calcium Magnesium Zinc,2025-03-07,0,0.0,4,0.0
TRK_00701,youtube_video,Women_Wellness,INF_140,USER_4085,Gritzo,SuperMilk Daily Nutrition,2025-04-15,0,0.0,3,0.0
TRK_00702,story,New_Year_Health,INF_112,USER_23299,MuscleBlaze,Mass Gainer XXL,2025-07-08,0,0.0,6,0.0
TRK_00703,youtube_video,Protein_Awareness,INF_024,USER_46513,MuscleBlaze,Creatine Monohydrate,2025-04-10,0,0.0,4,0.0
TRK_00704,reel,Protein_Awareness,INF_128,USER_25890,MuscleBlaze,Biozyme Performance Whey,2025-06-23,0,0.0,6,0.0
TRK_00705,reel,Women_Wellness,INF_018,USER_39191,HKVitals,Omega 3 Fatty Acids,2025-06-26,1,958.36,8,0.87
TRK_00706,organic,Protein_Awareness,,USER_48787,Gritzo,Brain Development Supplement,2025-05-21,0,0.0,0,0.0
TRK_00707,reel,Monsoon_Immunity,INF_028,USER_23112,HKVitals,Omega 3 Fatty Acids,2025-06-19,0,0.0,2,0.0
TRK_00708,influencer_post,Women_Wellness,INF_145,USER_32639,MuscleBlaze,Creatine Monohydrate,2025-07-12,0,0.0,3,0.0
TRK_00709,youtube_video,Monsoon_Immunity,INF_060,USER_28980,Gritzo,Immunity Booster,2025-05-21,0,0.0,4,0.0
TRK_00710,story,Monsoon_Immunity,INF_118,USER_17789,Gritzo,Brain Development Supplement,2025-07-12,0,0.0,4,0.0
TRK_00711,story,New_Year_Health,INF_062,USER_3414,Gritzo,Growth Protein Powder,2025-06-19,0,0.0,3,0.0
TRK_00712,reel,New_Year_Health,INF_077,USER_32337,Gritzo,Height Plus Formula,2025-06-26,0,0.0,7,0.0
TRK_00713,influencer_post,New_Year_Health,INF_136,USER_4995,MuscleBlaze,Creatine Monohydrate,2025-03-02,0,0.0,6,0.0
TRK_00714,reel,Summer_Fitness_2024,INF_006,USER_11815,MuscleBlaze,Pre Workout WrathX,2025-02-15,0,0.0,1,0.0
TRK_00715,story,Protein_Awareness,INF_089,USER_25384,HKVitals,Omega 3 Fatty Acids,2025-05-27,0,0.0,7,0.0
TRK_00716,youtube_video,Protein_Awareness,INF_124,USER_12319,HKVitals,Calcium Magnesium Zinc,2025-04-18,0,0.0,5,0.0
TRK_00717,organic,Summer_Fitness_2024,,USER_41654,HKVitals,Calcium Magnesium Zinc,2025-04-09,0,0.0,0,0.0
TRK_00718,story,Protein_Awareness,INF_064,USER_24011,MuscleBlaze,Creatine Monohydrate,2025-05-07,0,0.0,6,0.0
TRK_00719,youtube_video,Monsoon_Immunity,INF_039,USER_18207,MuscleBlaze,Biozyme Performance Whey,2025-05-07,0,0.0,6,0.0
TRK_00720,organic,Summer_Fitness_2024,,USER_20188,MuscleBlaze,Mass Gainer XXL,2025-06-07,0,0.0,0,0.0
TRK_00721,story,Monsoon_Immunity,INF_145,USER_18191,Gritzo,SuperMilk Daily Nutrition,2025-04-21,0,0.0,8,0.0
TRK_00722,influencer_post,New_Year_Health,INF_104,USER_12290,MuscleBlaze,Creatine Monohydrate,2025-06-29,0,0.0,4,0.0
TRK_00723,youtube_video,New_Year_Health,INF_023,USER_5292,Gritzo,SuperMilk Daily Nutrition,2025-06-08,0,0.0,5,0.0
TRK_00724,story,New_Year_Health,INF_098,USER_15242,HKVitals,Skin Radiance Collagen,2025-05-31,0,0.0,6,0.0
TRK_00725,organic,Protein_Awareness,,USER_14880,Gritzo,Height Plus Formula,2025-06-03,0,0.0,0,0.0
TRK_00726,reel,Women_Wellness,INF_075,USER_19523,Gritzo,Growth Protein Powder,2025-05-26,0,0.0,3,0.0
TRK_00727,youtube_video,Women_Wellness,INF_039,USER_34247,HKVitals,Omega 3 Fatty Acids,2025-01-25,0,0.0,9,0.0
TRK_00728,youtube_video,Women_Wellness,INF_071,USER_19200,Gritzo,SuperMilk Daily Nutrition,2025-07-18,0,0.0,5,0.0
TRK_00729,reel,Women_Wellness,INF_058,USER_11551,HKVitals,Fish Oil Gold,2025-05-09,0,0.0,6,0.0
TRK_00730,organic,Protein_Awareness,,USER_20145,HKVitals,Skin Radiance Collagen,2025-07-03,0,0.0,0,0.0
TRK_00731,organic,Monsoon_Immunity,,USER_29475,MuscleBlaze,BCAA Pro,2025-06-23,1,3934.93,0,2.66
TRK_00732,influencer_post,Summer_Fitness_2024,INF_026,USER_12879,Gritzo,Brain Development Supplement,2025-05-27,0,0.0,2,0.0
TRK_00733,story,New_Year_Health,INF_023,USER_37124,HKVitals,Skin Radiance Collagen,2025-04-10,0,0.0,7,0.0
TRK_00734,reel,Protein_Awareness,INF_054,USER_45299,MuscleBlaze,Pre Workout WrathX,2025-05-17,0,0.0,5,0.0
TRK_00735,organic,Summer_Fitness_2024,,USER_21275,HKVitals,Skin Radiance Collagen,2025-06-24,0,0.0,0,0.0
TRK_00736,youtube_video,Summer_Fitness_2024,INF_122,USER_18848,MuscleBlaze,Biozyme Performance Whey,2025-06-11,1,4828.88,3,2.84
TRK_00737,organic,Protein_Awareness,,USER_32330,MuscleBlaze,Creatine Monohydrate,2025-06-27,1,1812.2,0,1.68
TRK_00738,influencer_post,New_Year_Health,INF_139,USER_44176,MuscleBlaze,Biozyme Performance Whey,2025-06-22,0,0.0,2,0.0
TRK_00739,influencer_post,Protein_Awareness,INF_031,USER_24713,HKVitals,Omega 3 Fatty Acids,2025-03-03,1,1598.88,7,1.67
TRK_00740,influencer_post,New_Year_Health,INF_032,USER_8708,MuscleBlaze,Creatine Monohydrate,2025-02-27,0,0.0,7,0.0
TRK_00741,reel,Protein_Awareness,INF_007,USER_23862,MuscleBlaze,Mass Gainer XXL,2025-04-27,0,0.0,6,0.0
TRK_00742,influencer_post,Women_Wellness,INF_075,USER_6032,HKVitals,Multivitamin Women,2025-06-25,1,833.59,3,1.92
TRK_00743,story,New_Year_Health,INF_034,USER_11855,MuscleBlaze,Mass Gainer XXL,2025-02-08,0,0.0,4,0.0
TRK_00744,influencer_post,Summer_Fitness_2024,INF_060,USER_6044,MuscleBlaze,Creatine Monohydrate,2025-04-13,1,1527.09,7,2.27
TRK_00745,organic,Summer_Fitness_2024,,USER_33317,MuscleBlaze,Biozyme Performance Whey,2025-03-12,0,0.0,0,0.0
TRK_00746,youtube_video,Women_Wellness,INF_149,USER_2154,Gritzo,Immunity Booster,2025-02-01,0,0.0,9,0.0
TRK_00747,influencer_post,Monsoon_Immunity,INF_023,USER_5565,HKVitals,Calcium Magnesium Zinc,2025-03-08,0,0.0,3,0.0
TRK_00748,influencer_post,Protein_Awareness,INF_086,USER_3393,MuscleBlaze,Creatine Monohydrate,2025-01-29,0,0.0,1,0.0
TRK_00749,reel,New_Year_Health,INF_065,USER_24884,Gritzo,Immunity Booster,2025-03-30,1,852.78,1,0.76
TRK_00750,organic,Summer_Fitness_2024,,USER_31212,MuscleBlaze,Mass Gainer XXL,2025-01-26,0,0.0,0,0.0
TRK_00751,influencer_post,Monsoon_Immunity,INF_068,USER_15551,HKVitals,Omega 3 Fatty Acids,2025-02-22,0,0.0,2,0.0
TRK_00752,story,Women_Wellness,INF_069,USER_34285,HKVitals,Calcium Magnesium Zinc,2025-03-27,0,0.0,7,0.0
TRK_00753,story,Protein_Awareness,INF_136,USER_7013,MuscleBlaze,Pre Workout WrathX,2025-02-22,0,0.0,6,0.0
TRK_00754,reel,Monsoon_Immunity,INF_069,USER_45015,Gritzo,Height Plus Formula,2025-06-07,0,0.0,4,0.0
TRK_00755,youtube_video,Women_Wellness,INF_129,USER_41322,HKVitals,Calcium Magnesium Zinc,2025-06-26,0,0.0,4,0.0
TRK_00756,organic,Monsoon_Immunity,,USER_15267,HKVitals,Calcium Magnesium Zinc,2025-01-22,0,0.0,0,0.0
TRK_00757,organic,Women_Wellness,,USER_14100,HKVitals,Multivitamin Women,2025-07-20,0,0.0,0,0.0
TRK_00758,influencer_post,Monsoon_Immunity,INF_079,USER_3630,Gritzo,Growth Protein Powder,2025-06-29,0,0.0,1,0.0
TRK_00759,organic,Summer_Fitness_2024,,USER_49386,MuscleBlaze,Mass Gainer XXL,2025-05-21,0,0.0,0,0.0
TRK_00760,organic,Monsoon_Immunity,,USER_25053,MuscleBlaze,Pre Workout WrathX,2025-03-12,0,0.0,0,0.0
TRK_00761,organic,New_Year_Health,,USER_23876,MuscleBlaze,Biozyme Performance Whey,2025-04-19,0,0.0,0,0.0
TRK_00762,story,Monsoon_Immunity,INF_118,USER_17842,Gritzo,Growth Protein Powder,2025-07-06,0,0.0,1,0.0
TRK_00763,youtube_video,Protein_Awareness,INF_100,USER_45842,MuscleBlaze,BCAA Pro,2025-03-08,1,5649.47,9,1.7
TRK_00764,organic,New_Year_Health,,USER_15226,Gritzo,Brain Development Supplement,2025-05-20,0,0.0,0,0.0
TRK_00765,reel,New_Year_Health,INF_090,USER_41197,MuscleBlaze,BCAA Pro,2025-06-21,0,0.0,7,0.0
TRK_00766,influencer_post,Monsoon_Immunity,INF_047,USER_37957,Gritzo,Brain Development Supplement,2025-03-02,0,0.0,4,0.0
TRK_00767,youtube_video,Monsoon_Immunity,INF_127,USER_14533,Gritzo,SuperMilk Daily Nutrition,2025-03-23,0,0.0,6,0.0
TRK_00768,story,Summer_Fitness_2024,INF_079,USER_14727,Gritzo,Growth Protein Powder,2025-02-07,0,0.0,3,0.0
TRK_00769,youtube_video,Protein_Awareness,INF_010,USER_29722,Gritzo,Height Plus Formula,2025-07-09,0,0.0,1,0.0
TRK_00770,reel,Monsoon_Immunity,INF_088,USER_44673,Gritzo,Immunity Booster,2025-02-22,0,0.0,6,0.0
TRK_00771,youtube_video,Summer_Fitness_2024,INF_133,USER_18288,Gritzo,Brain Development Supplement,2025-05-08,0,0.0,2,0.0
TRK_00772,story,Summer_Fitness_2024,INF_071,USER_16964,Gritzo,Immunity Booster,2025-02-09,0,0.0,5,0.0
TRK_00773,story,Protein_Awareness,INF_006,USER_49360,Gritzo,Height Plus Formula,2025-03-31,1,1056.09,9,2.66
TRK_00774,story,Protein_Awareness,INF_075,USER_40882,Gritzo,Growth Protein Powder,2025-02-26,0,0.0,2,0.0
TRK_00775,story,Women_Wellness,INF_051,USER_36162,Gritzo,Growth Protein Powder,2025-05-15,1,1130.03,1,1.98
TRK_00776,organic,New_Year_Health,,USER_46787,Gritzo,Height Plus Formula,2025-07-19,0,0.0,0,0.0
TRK_00777,youtube_video,Monsoon_Immunity,INF_147,USER_17769,HKVitals,Calcium Magnesium Zinc,2025-06-26,0,0.0,3,0.0
TRK_00778,youtube_video,Summer_Fitness_2024,INF_123,USER_40510,Gritzo,SuperMilk Daily Nutrition,2025-03-16,0,0.0,7,0.0
TRK_00779,organic,Summer_Fitness_2024,,USER_30649,HKVitals,Skin Radiance Collagen,2025-04-02,0,0.0,0,0.0
TRK_00780,organic,New_Year_Health,,USER_39522,Gritzo,Brain Development Supplement,2025-04-27,0,0.0,0,0.0
TRK_00781,reel,Monsoon_Immunity,INF_112,USER_6107,Gritzo,Growth Protein Powder,2025-04-26,0,0.0,8,0.0
TRK_00782,reel,Women_Wellness,INF_039,USER_12103,HKVitals,Multivitamin Women,2025-04-12,1,1503.98,2,1.49
TRK_00783,organic,Monsoon_Immunity,,USER_5889,HKVitals,Omega 3 Fatty Acids,2025-05-03,0,0.0,0,0.0
TRK_00784,organic,Protein_Awareness,,USER_7855,Gritzo,Height Plus Formula,2025-06-04,0,0.0,0,0.0
TRK_00785,story,Protein_Awareness,INF_119,USER_25245,MuscleBlaze,Mass Gainer XXL,2025-05-09,0,0.0,1,0.0
TRK_00786,influencer_post,Protein_Awareness,INF_022,USER_11773,HKVitals,Calcium Magnesium Zinc,2025-07-20,0,0.0,4,0.0
TRK_00787,influencer_post,Monsoon_Immunity,INF_097,USER_19677,MuscleBlaze,Mass Gainer XXL,2025-02-22,0,0.0,1,0.0
TRK_00788,organic,New_Year_Health,,USER_15941,HKVitals,Omega 3 Fatty Acids,2025-03-16,0,0.0,0,0.0
TRK_00789,story,Summer_Fitness_2024,INF_095,USER_46808,Gritzo,Brain Development Supplement,2025-01-30,1,878.78,7,1.73
TRK_00790,youtube_video,New_Year_Health,INF_023,USER_4400,Gritzo,Immunity Booster,2025-02-20,0,0.0,3,0.0
TRK_00791,organic,Protein_Awareness,,USER_7044,MuscleBlaze,Pre Workout WrathX,2025-02-08,0,0.0,0,0.0
TRK_00792,influencer_post,Women_Wellness,INF_129,USER_30912,HKVitals,Calcium Magnesium Zinc,2025-03-12,0,0.0,6,0.0
TRK_00793,story,Women_Wellness,INF_120,USER_31548,HKVitals,Multivitamin Women,2025-04-19,0,0.0,9,0.0
TRK_00794,influencer_post,Women_Wellness,INF_070,USER_45395,Gritzo,Brain Development Supplement,2025-05-11,0,0.0,2,0.0
TRK_00795,reel,New_Year_Health,INF_133,USER_18241,HKVitals,Omega 3 Fatty Acids,2025-04-14,0,0.0,7,0.0
TRK_00796,influencer_post,Summer_Fitness_2024,INF_020,USER_13536,Gritzo,Growth Protein Powder,2025-07-20,0,0.0,9,0.0
TRK_00797,reel,Summer_Fitness_2024,INF_004,USER_20894,MuscleBlaze,Creatine Monohydrate,2025-02-15,0,0.0,3,0.0
TRK_00798,influencer_post,New_Year_Health,INF_078,USER_41283,HKVitals,Fish Oil Gold,2025-06-08,0,0.0,8,0.0
TRK_00799,influencer_post,Women_Wellness,INF_022,USER_20958,Gritzo,Growth Protein Powder,2025-01-31,0,0.0,7,0.0
TRK_00800,organic,Monsoon_Immunity,,USER_29576,HKVitals,Skin Radiance Collagen,2025-02-06,0,0.0,0,0.0
TRK_00801,story,Summer_Fitness_2024,INF_120,USER_35869,HKVitals,Fish Oil Gold,2025-04-05,1,1023.62,4,2.11
TRK_00802,story,Protein_Awareness,INF_077,USER_5310,MuscleBlaze,BCAA Pro,2025-06-01,0,0.0,7,0.0
TRK_00803,youtube_video,Women_Wellness,INF_122,USER_18481,HKVitals,Multivitamin Women,2025-01-28,0,0.0,8,0.0
TRK_00804,reel,New_Year_Health,INF_092,USER_34393,HKVitals,Calcium Magnesium Zinc,2025-03-26,0,0.0,8,0.0
TRK_00805,story,Women_Wellness,INF_138,USER_49530,Gritzo,Brain Development Supplement,2025-04-18,0,0.0,2,0.0
TRK_00806,influencer_post,Summer_Fitness_2024,INF_096,USER_9640,Gritzo,Immunity Booster,2025-04-07,0,0.0,6,0.0
TRK_00807,influencer_post,Summer_Fitness_2024,INF_086,USER_39762,MuscleBlaze,BCAA Pro,2025-02-07,0,0.0,6,0.0
TRK_00808,story,Summer_Fitness_2024,INF_063,USER_23931,HKVitals,Multivitamin Women,2025-02-20,0,0.0,4,0.0
TRK_00809,youtube_video,Women_Wellness,INF_072,USER_14463,Gritzo,Growth Protein Powder,2025-07-14,0,0.0,1,0.0
TRK_00810,organic,Protein_Awareness,,USER_29533,HKVitals,Fish Oil Gold,2025-03-14,0,0.0,0,0.0
TRK_00811,reel,Protein_Awareness,INF_034,USER_14661,MuscleBlaze,Pre Workout WrathX,2025-02-18,1,2486.0,9,0.53
TRK_00812,reel,Women_Wellness,INF_126,USER_15787,HKVitals,Fish Oil Gold,2025-01-28,0,0.0,4,0.0
TRK_00813,reel,Monsoon_Immunity,INF_140,USER_43068,MuscleBlaze,Creatine Monohydrate,2025-04-21,0,0.0,9,0.0
TRK_00814,youtube_video,Protein_Awareness,INF_031,USER_28176,MuscleBlaze,Pre Workout WrathX,2025-02-08,0,0.0,9,0.0
TRK_00815,story,Summer_Fitness_2024,INF_147,USER_22957,Gritzo,Brain Development Supplement,2025-04-30,0,0.0,8,0.0
TRK_00816,organic,Summer_Fitness_2024,,USER_39838,MuscleBlaze,Biozyme Performance Whey,2025-05-23,0,0.0,0,0.0
TRK_00817,youtube_video,New_Year_Health,INF_080,USER_41095,MuscleBlaze,Pre Workout WrathX,2025-06-03,0,0.0,9,0.0
TRK_00818,influencer_post,Women_Wellness,INF_149,USER_13109,MuscleBlaze,Creatine Monohydrate,2025-05-18,0,0.0,5,0.0
TRK_00819,organic,Summer_Fitness_2024,,USER_37743,Gritzo,Brain Development Supplement,2025-04-10,0,0.0,0,0.0
TRK_00820,reel,Monsoon_Immunity,INF_144,USER_31778,HKVitals,Fish Oil Gold,2025-04-12,0,0.0,6,0.0
TRK_00821,reel,Women_Wellness,INF_142,USER_12634,MuscleBlaze,Mass Gainer XXL,2025-06-12,0,0.0,1,0.0
TRK_00822,organic,New_Year_Health,,USER_29448,MuscleBlaze,Biozyme Performance Whey,2025-03-19,0,0.0,0,0.0
TRK_00823,reel,Women_Wellness,INF_067,USER_48497,Gritzo,Brain Development Supplement,2025-03-05,0,0.0,8,0.0
TRK_00824,influencer_post,Protein_Awareness,INF_060,USER_39568,HKVitals,Multivitamin Women,2025-04-22,0,0.0,8,0.0
TRK_00825,organic,New_Year_Health,,USER_23760,MuscleBlaze,Mass Gainer XXL,2025-04-24,0,0.0,0,0.0
TRK_00826,influencer_post,Women_Wellness,INF_032,USER_39634,HKVitals,Fish Oil Gold,2025-07-19,0,0.0,1,0.0
TRK_00827,youtube_video,Women_Wellness,INF_107,USER_25449,HKVitals,Omega 3 Fatty Acids,2025-03-23,0,0.0,7,0.0
TRK_00828,story,Summer_Fitness_2024,INF_002,USER_25161,HKVitals,Fish Oil Gold,2025-04-09,0,0.0,9,0.0
TRK_00829,story,Summer_Fitness_2024,INF_030,USER_45070,Gritzo,SuperMilk Daily Nutrition,2025-05-26,1,973.03,2,2.33
TRK_00830,story,Women_Wellness,INF_061,USER_4819,HKVitals,Fish Oil Gold,2025-07-10,0,0.0,1,0.0
TRK_00831,organic,Summer_Fitness_2024,,USER_29408,Gritzo,Height Plus Formula,2025-02-08,0,0.0,0,0.0
TRK_00832,youtube_video,Monsoon_Immunity,INF_030,USER_35882,Gritzo,Immunity Booster,2025-05-26,0,0.0,6,0.0
TRK_00833,organic,Women_Wellness,,USER_38311,MuscleBlaze,Biozyme Performance Whey,2025-06-27,0,0.0,0,0.0
TRK_00834,reel,Monsoon_Immunity,INF_080,USER_18303,MuscleBlaze,Mass Gainer XXL,2025-04-15,0,0.0,5,0.0
TRK_00835,influencer_post,Women_Wellness,INF_007,USER_3129,Gritzo,Height Plus Formula,2025-04-28,0,0.0,7,0.0
TRK_00836,organic,Women_Wellness,,USER_48126,MuscleBlaze,BCAA Pro,2025-04-18,0,0.0,0,0.0
TRK_00837,youtube_video,Women_Wellness,INF_020,USER_26271,HKVitals,Skin Radiance Collagen,2025-06-02,0,0.0,4,0.0
TRK_00838,reel,Women_Wellness,INF_044,USER_43034,Gritzo,Growth Protein Powder,2025-04-27,0,0.0,1,0.0
TRK_00839,organic,Women_Wellness,,USER_20866,MuscleBlaze,BCAA Pro,2025-07-16,0,0.0,0,0.0
TRK_00840,reel,Monsoon_Immunity,INF_088,USER_36616,Gritzo,Growth Protein Powder,2025-01-23,1,951.49,9,1.85
TRK_00841,youtube_video,New_Year_Health,INF_057,USER_1880,HKVitals,Multivitamin Women,2025-05-29,0,0.0,8,0.0
TRK_00842,influencer_post,Women_Wellness,INF_091,USER_2712,MuscleBlaze,Mass Gainer XXL,2025-03-05,0,0.0,2,0.0
TRK_00843,story,Monsoon_Immunity,INF_105,USER_27103,Gritzo,Growth Protein Powder,2025-05-25,1,1131.26,1,1.95
TRK_00844,influencer_post,Women_Wellness,INF_048,USER_3137,HKVitals,Calcium Magnesium Zinc,2025-05-02,0,0.0,1,0.0
TRK_00845,reel,Protein_Awareness,INF_025,USER_37106,Gritzo,Brain Development Supplement,2025-02-20,0,0.0,7,0.0
TRK_00846,youtube_video,Protein_Awareness,INF_114,USER_30993,HKVitals,Fish Oil Gold,2025-05-29,0,0.0,5,0.0
TRK_00847,organic,Women_Wellness,,USER_44877,HKVitals,Calcium Magnesium Zinc,2025-05-10,0,0.0,0,0.0
TRK_00848,organic,Protein_Awareness,,USER_37656,HKVitals,Multivitamin Women,2025-02-26,0,0.0,0,0.0
TRK_00849,youtube_video,Protein_Awareness,INF_123,USER_13043,HKVitals,Omega 3 Fatty Acids,2025-06-01,0,0.0,7,0.0
TRK_00850,reel,Protein_Awareness,INF_096,USER_27129,Gritzo,SuperMilk Daily Nutrition,2025-07-12,0,0.0,7,0.0
TRK_00851,youtube_video,New_Year_Health,INF_041,USER_33580,HKVitals,Skin Radiance Collagen,2025-04-15,0,0.0,1,0.0
TRK_00852,reel,Women_Wellness,INF_099,USER_29540,Gritzo,Height Plus Formula,2025-04-04,0,0.0,5,0.0
TRK_00853,reel,Monsoon_Immunity,INF_008,USER_26618,MuscleBlaze,Biozyme Performance Whey,2025-07-03,0,0.0,8,0.0
TRK_00854,organic,Women_Wellness,,USER_33512,HKVitals,Calcium Magnesium Zinc,2025-06-08,0,0.0,0,0.0
TRK_00855,story,Women_Wellness,INF_105,USER_4172,MuscleBlaze,Pre Workout WrathX,2025-02-20,0,0.0,3,0.0
TRK_00856,youtube_video,Summer_Fitness_2024,INF_008,USER_27980,MuscleBlaze,Mass Gainer XXL,2025-03-12,0,0.0,5,0.0
TRK_00857,reel,Summer_Fitness_2024,INF_096,USER_151,MuscleBlaze,Pre Workout WrathX,2025-02-05,0,0.0,8,0.0
TRK_00858,influencer_post,Monsoon_Immunity,INF_041,USER_368,Gritzo,Immunity Booster,2025-03-13,1,914.55,3,2.61
TRK_00859,reel,Protein_Awareness,INF_090,USER_23819,MuscleBlaze,Creatine Monohydrate,2025-03-19,0,0.0,9,0.0
TRK_00860,influencer_post,Monsoon_Immunity,INF_128,USER_36903,Gritzo,Immunity Booster,2025-04-08,0,0.0,4,0.0
TRK_00861,organic,Women_Wellness,,USER_10369,Gritzo,Brain Development Supplement,2025-04-09,1,933.67,0,1.09
TRK_00862,youtube_video,New_Year_Health,INF_024,USER_18683,Gritzo,SuperMilk Daily Nutrition,2025-02-04,0,0.0,3,0.0
TRK_00863,organic,New_Year_Health,,USER_37959,Gritzo,Brain Development Supplement,2025-02-07,0,0.0,0,0.0
TRK_00864,youtube_video,Women_Wellness,INF_050,USER_10657,Gritzo,Height Plus Formula,2025-01-24,0,0.0,4,0.0
TRK_00865,story,Women_Wellness,INF_127,USER_48838,Gritzo,Height Plus Formula,2025-05-20,0,0.0,4,0.0
TRK_00866,youtube_video,New_Year_Health,INF_021,USER_35413,Gritzo,Immunity Booster,2025-02-05,0,0.0,8,0.0
TRK_00867,influencer_post,Summer_Fitness_2024,INF_102,USER_41786,MuscleBlaze,BCAA Pro,2025-06-30,0,0.0,1,0.0
TRK_00868,youtube_video,Summer_Fitness_2024,INF_011,USER_24602,MuscleBlaze,Creatine Monohydrate,2025-03-21,0,0.0,3,0.0
TRK_00869,influencer_post,Monsoon_Immunity,INF_102,USER_24322,MuscleBlaze,Creatine Monohydrate,2025-06-25,0,0.0,6,0.0
TRK_00870,youtube_video,Summer_Fitness_2024,INF_107,USER_20748,Gritzo,Growth Protein Powder,2025-05-04,0,0.0,6,0.0
TRK_00871,story,Women_Wellness,INF_148,USER_36265,HKVitals,Fish Oil Gold,2025-04-12,0,0.0,6,0.0
TRK_00872,influencer_post,Women_Wellness,INF_121,USER_29869,HKVitals,Calcium Magnesium Zinc,2025-02-01,0,0.0,4,0.0
TRK_00873,organic,New_Year_Health,,USER_21271,MuscleBlaze,Creatine Monohydrate,2025-05-11,0,0.0,0,0.0
TRK_00874,story,New_Year_Health,INF_065,USER_30568,Gritzo,Brain Development Supplement,2025-06-22,0,0.0,3,0.0
TRK_00875,influencer_post,New_Year_Health,INF_092,USER_42992,MuscleBlaze,Creatine Monohydrate,2025-04-24,0,0.0,3,0.0
TRK_00876,influencer_post,Women_Wellness,INF_043,USER_25636,HKVitals,Omega 3 Fatty Acids,2025-03-20,0,0.0,7,0.0
TRK_00877,influencer_post,Summer_Fitness_2024,INF_094,USER_38186,Gritzo,Immunity Booster,2025-06-09,0,0.0,4,0.0
TRK_00878,story,Monsoon_Immunity,INF_072,USER_25098,Gritzo,Immunity Booster,2025-01-27,0,0.0,4,0.0
TRK_00879,reel,Protein_Awareness,INF_127,USER_8936,MuscleBlaze,Pre Workout WrathX,2025-04-20,0,0.0,8,0.0
TRK_00880,story,Women_Wellness,INF_094,USER_606,HKVitals,Multivitamin Women,2025-03-08,0,0.0,5,0.0
TRK_00881,story,Summer_Fitness_2024,INF_036,USER_5848,MuscleBlaze,BCAA Pro,2025-04-30,0,0.0,1,0.0
TRK_00882,youtube_video,Summer_Fitness_2024,INF_030,USER_34915,HKVitals,Omega 3 Fatty Acids,2025-02-19,0,0.0,8,0.0
TRK_00883,influencer_post,Summer_Fitness_2024,INF_071,USER_16173,HKVitals,Multivitamin Women,2025-04-09,0,0.0,5,0.0
TRK_00884,influencer_post,Women_Wellness,INF_116,USER_34510,Gritzo,Brain Development Supplement,2025-03-11,0,0.0,4,0.0
TRK_00885,story,Summer_Fitness_2024,INF_129,USER_18556,MuscleBlaze,Biozyme Performance Whey,2025-07-05,0,0.0,3,0.0
TRK_00886,organic,New_Year_Health,,USER_24159,MuscleBlaze,Biozyme Performance Whey,2025-02-10,0,0.0,0,0.0
TRK_00887,reel,Monsoon_Immunity,INF_092,USER_8034,MuscleBlaze,Pre Workout WrathX,2025-04-11,1,3331.47,1,2.62
TRK_00888,influencer_post,Summer_Fitness_2024,INF_120,USER_28721,HKVitals,Skin Radiance Collagen,2025-02-11,0,0.0,5,0.0
TRK_00889,organic,New_Year_Health,,USER_34462,Gritzo,Brain Development Supplement,2025-06-04,0,0.0,0,0.0
TRK_00890,story,Women_Wellness,INF_025,USER_30331,HKVitals,Skin Radiance Collagen,2025-06-10,0,0.0,9,0.0
TRK_00891,influencer_post,Women_Wellness,INF_001,USER_47932,MuscleBlaze,Pre Workout WrathX,2025-02-09,0,0.0,4,0.0
TRK_00892,story,New_Year_Health,INF_068,USER_6738,MuscleBlaze,Creatine Monohydrate,2025-04-20,0,0.0,2,0.0
TRK_00893,story,Monsoon_Immunity,INF_038,USER_18519,MuscleBlaze,Pre Workout WrathX,2025-07-12,0,0.0,6,0.0
